monster_id,new_name,old_name,new_has_drop,old_has_drop,action,reason
9805,傾天絕邪,傾天絕邪,1,1,new_drop_kept,new monster row already has DropItem
9806,冥土七王爺,冥土七王爺,0,0,no_old_drop,old monster row missing or has no valid DropItem
9807,冥土八王爺,冥土八王爺,0,0,no_old_drop,old monster row missing or has no valid DropItem
9808,冥土牛魔將,冥土牛魔將,0,0,no_old_drop,old monster row missing or has no valid DropItem
9809,冥土馬魔將,冥土馬魔將,0,0,no_old_drop,old monster row missing or has no valid DropItem
9810,冥土大元帥,冥土大元帥,0,0,no_old_drop,old monster row missing or has no valid DropItem
9811,泣命煉首,泣命煉首,1,1,new_drop_kept,new monster row already has DropItem
9812,冥土石怪,冥土石怪,1,1,new_drop_kept,new monster row already has DropItem
9813,倒數四小時,倒數四小時,0,0,no_old_drop,old monster row missing or has no valid DropItem
9814,倒數十二多時,倒數十二多時,0,0,no_old_drop,old monster row missing or has no valid DropItem
9815,侯氏百兵錦囊,侯氏百兵錦囊,1,1,new_drop_kept,new monster row already has DropItem
9816,侯氏百守錦囊,侯氏百守錦囊,1,1,new_drop_kept,new monster row already has DropItem
9817,樂夏好運袋,樂夏好運袋,1,1,new_drop_kept,new monster row already has DropItem
9818,沁涼爽透包,沁涼爽透包,1,1,new_drop_kept,new monster row already has DropItem
9819,消暑絹黃錦囊,消暑絹黃錦囊,1,1,new_drop_kept,new monster row already has DropItem
9820,消暑翠綠錦囊,消暑翠綠錦囊,1,1,new_drop_kept,new monster row already has DropItem
9821,消暑殷紅錦囊,消暑殷紅錦囊,1,1,new_drop_kept,new monster row already has DropItem
9822,消暑天青錦囊,消暑天青錦囊,1,1,new_drop_kept,new monster row already has DropItem
9823,第六天鬼王,第六天鬼王,0,0,no_old_drop,old monster row missing or has no valid DropItem
9824,黑教僧兵,黑教僧兵,1,1,new_drop_kept,new monster row already has DropItem
9825,赤壇喇嘛,赤壇喇嘛,1,1,new_drop_kept,new monster row already has DropItem
9826,金剛仁波切,金剛仁波切,1,1,new_drop_kept,new monster row already has DropItem
9827,不死亡僧,不死亡僧,1,1,new_drop_kept,new monster row already has DropItem
9828,超生化骸,超生化骸,1,1,new_drop_kept,new monster row already has DropItem
9829,闇心滅宗,闇心滅宗,1,1,new_drop_kept,new monster row already has DropItem
9830,雪峰野人,雪峰野人,1,1,new_drop_kept,new monster row already has DropItem
9831,萬岳囂異,萬岳囂異,1,1,new_drop_kept,new monster row already has DropItem
9832,龍磐帝蠻,龍磐帝蠻,1,1,new_drop_kept,new monster row already has DropItem
9833,藏地氂牛,藏地氂牛,1,1,new_drop_kept,new monster row already has DropItem
9834,穿雲聖牛,穿雲聖牛,1,1,new_drop_kept,new monster row already has DropItem
9835,御天七彩牛,御天七彩牛,1,1,new_drop_kept,new monster row already has DropItem
9836,幽谷翔龍,幽谷翔龍,1,1,new_drop_kept,new monster row already has DropItem
9837,傲霜飛龍,傲霜飛龍,1,1,new_drop_kept,new monster row already has DropItem
9838,九華神曜龍,九華神曜龍,1,1,new_drop_kept,new monster row already has DropItem
9839,輪迴外邪,輪迴外邪,1,1,new_drop_kept,new monster row already has DropItem
9840,逆宗梵鬼,逆宗梵鬼,1,1,new_drop_kept,new monster row already has DropItem
9841,天鬼神羅奢薩,天鬼神羅奢薩,1,1,new_drop_kept,new monster row already has DropItem
9842,穿峽禿鷹,穿峽禿鷹,1,1,new_drop_kept,new monster row already has DropItem
9843,天谷禿鷹,天谷禿鷹,1,1,new_drop_kept,new monster row already has DropItem
9844,絕峰禿鷹,絕峰禿鷹,1,1,new_drop_kept,new monster row already has DropItem
9845,往生血眼,往生血眼,1,1,new_drop_kept,new monster row already has DropItem
9846,逆反外眼,逆反外眼,1,1,new_drop_kept,new monster row already has DropItem
9847,天戮三滅視,天戮三滅視,1,1,new_drop_kept,new monster row already has DropItem
9848,仙嶺妖禽,仙嶺妖禽,1,1,new_drop_kept,new monster row already has DropItem
9849,衝雲亂梟,衝雲亂梟,1,1,new_drop_kept,new monster row already has DropItem
9850,護天金翅鳥,護天金翅鳥,1,1,new_drop_kept,new monster row already has DropItem
9851,吐蕃行者,吐蕃行者,1,1,new_drop_kept,new monster row already has DropItem
9852,高原冰靈,高原冰靈,1,1,new_drop_kept,new monster row already has DropItem
9853,雪山冰靈,雪山冰靈,1,1,new_drop_kept,new monster row already has DropItem
9854,霧峰暴猿,霧峰暴猿,1,1,new_drop_kept,new monster row already has DropItem
9855,絕凍冰妖,絕凍冰妖,1,1,new_drop_kept,new monster row already has DropItem
9856,聖峰白虎,聖峰白虎,1,1,new_drop_kept,new monster row already has DropItem
9857,黑教隱鏢手,黑教隱鏢手,1,1,new_drop_kept,new monster row already has DropItem
9858,黑教舞鞭者,黑教舞鞭者,1,1,new_drop_kept,new monster row already has DropItem
9859,黑教侍衛,黑教侍衛,1,1,new_drop_kept,new monster row already has DropItem
9860,3轉劍影,3轉劍影,1,1,new_drop_kept,new monster row already has DropItem
9861,3轉術影,3轉術影,1,1,new_drop_kept,new monster row already has DropItem
9862,3轉僧影,3轉僧影,1,1,new_drop_kept,new monster row already has DropItem
9863,3轉勇影,3轉勇影,1,1,new_drop_kept,new monster row already has DropItem
9864,3轉道影,3轉道影,1,1,new_drop_kept,new monster row already has DropItem
9865,3轉女劍影,3轉女劍影,1,1,new_drop_kept,new monster row already has DropItem
9866,3轉女術影,3轉女術影,1,1,new_drop_kept,new monster row already has DropItem
9867,3轉女僧影,3轉女僧影,1,1,new_drop_kept,new monster row already has DropItem
9868,3轉女勇影,3轉女勇影,1,1,new_drop_kept,new monster row already has DropItem
9869,3轉女道影,3轉女道影,1,1,new_drop_kept,new monster row already has DropItem
9870,頂峰新手錦囊,頂峰新手錦囊,1,1,new_drop_kept,new monster row already has DropItem
9871,頂峰錦囊,頂峰錦囊,1,1,new_drop_kept,new monster row already has DropItem
9872,五派祕傳書袋,五派祕傳書袋,1,1,new_drop_kept,new monster row already has DropItem
9873,天授法器錦囊,天授法器錦囊,1,1,new_drop_kept,new monster row already has DropItem
9874,聖武配方錦囊,聖武配方錦囊,1,1,new_drop_kept,new monster row already has DropItem
9875,頂峰神兵錦囊,頂峰神兵錦囊,1,1,new_drop_kept,new monster row already has DropItem
9876,天都劍裝錦囊,天都劍裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9877,天都勇裝錦囊,天都勇裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9878,天都術裝錦囊,天都術裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9879,天都道裝錦囊,天都道裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9880,天都僧裝錦囊,天都僧裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9881,煉獄無雙錦囊,煉獄無雙錦囊,1,1,new_drop_kept,new monster row already has DropItem
9882,雷吼聖將,雷吼聖將,1,1,new_drop_kept,new monster row already has DropItem
9883,金穹蒼龍,金穹蒼龍,1,1,new_drop_kept,new monster row already has DropItem
9884,赤勒辛,赤勒辛,1,1,new_drop_kept,new monster row already has DropItem
9885,蒼穹神翔牛,蒼穹神翔牛,0,0,no_old_drop,old monster row missing or has no valid DropItem
9886,冥鬼提訥西,冥鬼提訥西,1,1,new_drop_kept,new monster row already has DropItem
9887,劇鬼貝倫普因,劇鬼貝倫普因,1,1,new_drop_kept,new monster row already has DropItem
9888,禪鬼宗部斑,禪鬼宗部斑,1,1,new_drop_kept,new monster row already has DropItem
9889,梵煞金陀烈瑪,梵煞金陀烈瑪,1,1,new_drop_kept,new monster row already has DropItem
9890,大仁波切聖魂,大仁波切聖魂,1,1,new_drop_kept,new monster row already has DropItem
9891,守嶽霜帝,守嶽霜帝,1,1,new_drop_kept,new monster row already has DropItem
9892,異宗喇嘛,異宗喇嘛,1,1,new_drop_kept,new monster row already has DropItem
9893,仙嶺囂異,仙嶺囂異,1,1,new_drop_kept,new monster row already has DropItem
9894,天藏聖牛,天藏聖牛,1,1,new_drop_kept,new monster row already has DropItem
9895,舞空翼龍,舞空翼龍,1,1,new_drop_kept,new monster row already has DropItem
9896,亂世梵鬼,亂世梵鬼,1,1,new_drop_kept,new monster row already has DropItem
9897,彎月獠豬,彎月獠豬,1,1,new_drop_kept,new monster row already has DropItem
9898,霜月氂牛,霜月氂牛,1,1,new_drop_kept,new monster row already has DropItem
9899,盈月白羊,盈月白羊,1,1,new_drop_kept,new monster row already has DropItem
9900,黑教邪禪,黑教邪禪,1,1,new_drop_kept,new monster row already has DropItem
9901,嗜血雪人,嗜血雪人,1,1,new_drop_kept,new monster row already has DropItem
9902,叛道梵鬼,叛道梵鬼,1,1,new_drop_kept,new monster row already has DropItem
9903,夜之僕,夜之僕,1,1,new_drop_kept,new monster row already has DropItem
9904,遮日赫象,遮日赫象,1,1,new_drop_kept,new monster row already has DropItem
9905,絕邪皇蠻,絕邪皇蠻,1,1,new_drop_kept,new monster row already has DropItem
9906,祭邪大魔牛,祭邪大魔牛,1,1,new_drop_kept,new monster row already has DropItem
9907,魔蠹屍龍,魔蠹屍龍,1,1,new_drop_kept,new monster row already has DropItem
9908,怒心梵鬼,怒心梵鬼,1,1,new_drop_kept,new monster row already has DropItem
9909,碎峰大梵鬼,碎峰大梵鬼,1,1,new_drop_kept,new monster row already has DropItem
9910,梵邪戰士,梵邪戰士,1,1,new_drop_kept,new monster row already has DropItem
9911,梵邪射手,梵邪射手,1,1,new_drop_kept,new monster row already has DropItem
9912,邪冰祭師,邪冰祭師,1,1,new_drop_kept,new monster row already has DropItem
9913,邪火祭師,邪火祭師,1,1,new_drop_kept,new monster row already has DropItem
9914,邪雷祭師,邪雷祭師,1,1,new_drop_kept,new monster row already has DropItem
9915,邪冥祭師,邪冥祭師,1,1,new_drop_kept,new monster row already has DropItem
9916,闇天九龍蛇,闇天九龍蛇,1,1,new_drop_kept,new monster row already has DropItem
9917,神煉寶箱,神煉寶箱,1,1,new_drop_kept,new monster row already has DropItem
9918,奪魂天魔,奪魂天魔,0,0,no_old_drop,old monster row missing or has no valid DropItem
9919,震岳魔囂,震岳魔囂,1,1,new_drop_kept,new monster row already has DropItem
9920,鎖魔印‧陰,鎖魔印‧陰,1,1,new_drop_kept,new monster row already has DropItem
9921,鎖魔印‧陽,鎖魔印‧陽,1,1,new_drop_kept,new monster row already has DropItem
9922,叛道梵鬼,叛道梵鬼,1,1,new_drop_kept,new monster row already has DropItem
9923,頂峰神護聖箱,頂峰神護聖箱,1,1,new_drop_kept,new monster row already has DropItem
9924,神跡錦囊,神跡錦囊,1,1,new_drop_kept,new monster row already has DropItem
9925,大神跡錦囊,大神跡錦囊,1,1,new_drop_kept,new monster row already has DropItem
9926,萬聖神典福袋,萬聖神典福袋,1,1,new_drop_kept,new monster row already has DropItem
9927,五湖錦囊,五湖錦囊,1,1,new_drop_kept,new monster row already has DropItem
9928,聖路神兵聖箱,聖路神兵聖箱,1,1,new_drop_kept,new monster row already has DropItem
9929,蒼天神裝配方錦囊,蒼天神裝配方錦囊,1,1,new_drop_kept,new monster row already has DropItem
9930,尚寶寶箱,尚寶寶箱,1,1,new_drop_kept,new monster row already has DropItem
9931,真尚寶寶箱,真尚寶寶箱,1,1,new_drop_kept,new monster row already has DropItem
9932,終極尚寶寶箱,終極尚寶寶箱,1,1,new_drop_kept,new monster row already has DropItem
9933,超凡尚寶寶箱,超凡尚寶寶箱,1,1,new_drop_kept,new monster row already has DropItem
9934,九皇天尊龍,九皇天尊龍,0,0,no_old_drop,old monster row missing or has no valid DropItem
9935,喪途羅將,喪途羅將,1,1,new_drop_kept,new monster row already has DropItem
9936,血靈禪尊,血靈禪尊,1,1,new_drop_kept,new monster row already has DropItem
9937,頂峰聖誕寶箱,頂峰聖誕寶箱,1,1,new_drop_kept,new monster row already has DropItem
9938,真聖誕紅襪福袋,真聖誕紅襪福袋,1,1,new_drop_kept,new monster row already has DropItem
9939,鋼體火雞,鋼體火雞,1,1,new_drop_kept,new monster row already has DropItem
9940,靈心火雞,靈心火雞,1,1,new_drop_kept,new monster row already has DropItem
9941,聖誕寶箱,聖誕寶箱,1,1,new_drop_kept,new monster row already has DropItem
9942,傾天絕邪,傾天絕邪,1,1,new_drop_kept,new monster row already has DropItem
9943,泣命煉首,泣命煉首,1,1,new_drop_kept,new monster row already has DropItem
9944,真‧傾天絕邪,真‧傾天絕邪,1,1,new_drop_kept,new monster row already has DropItem
9945,造極錦囊,造極錦囊,1,1,new_drop_kept,new monster row already has DropItem
9946,天光神兵聖匣,天光神兵聖匣,1,1,new_drop_kept,new monster row already has DropItem
9947,神凰絕閻配方錦囊,神凰絕閻配方錦囊,1,1,new_drop_kept,new monster row already has DropItem
9948,問頂劍裝錦囊,問頂劍裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9949,問頂勇裝錦囊,問頂勇裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9950,問頂術裝錦囊,問頂術裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9951,問頂道裝錦囊,問頂道裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9952,問頂僧裝錦囊,問頂僧裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
9953,登峰造極字卡包,登峰造極字卡包,1,1,new_drop_kept,new monster row already has DropItem
9954,神來裝樂透卡禮券,神來裝樂透卡禮券,0,0,no_old_drop,old monster row missing or has no valid DropItem
9955,喜兔錦囊禮券,喜兔錦囊禮券,0,0,no_old_drop,old monster row missing or has no valid DropItem
9956,秘藏天授法器錦囊,秘藏天授法器錦囊,1,1,new_drop_kept,new monster row already has DropItem
9957,年小弟,年小弟,1,1,new_drop_kept,new monster row already has DropItem
9958,年小弟,年小弟,1,1,new_drop_kept,new monster row already has DropItem
9959,年小弟,年小弟,1,1,new_drop_kept,new monster row already has DropItem
9960,年小弟,年小弟,1,1,new_drop_kept,new monster row already has DropItem
9961,飛毛跳鼠,飛毛跳鼠,1,1,new_drop_kept,new monster row already has DropItem
9962,黃牛,黃牛,1,1,new_drop_kept,new monster row already has DropItem
9963,布列廷巨虎,布列廷巨虎,1,1,new_drop_kept,new monster row already has DropItem
9964,幽谷翔龍,幽谷翔龍,1,1,new_drop_kept,new monster row already has DropItem
9965,沼地巨蛇,沼地巨蛇,1,1,new_drop_kept,new monster row already has DropItem
9966,野馬,野馬,1,1,new_drop_kept,new monster row already has DropItem
9967,山羊,山羊,1,1,new_drop_kept,new monster row already has DropItem
9968,金鎧靈猴,金鎧靈猴,1,1,new_drop_kept,new monster row already has DropItem
9969,兔兒皇,兔兒皇,1,1,new_drop_kept,new monster row already has DropItem
9970,狂暴兔精,狂暴兔精,0,0,no_old_drop,old monster row missing or has no valid DropItem
9971,奮戰的年獸媽媽,奮戰的年獸媽媽,0,0,no_old_drop,old monster row missing or has no valid DropItem
9972,倒數一小時,倒數一小時,0,0,no_old_drop,old monster row missing or has no valid DropItem
9973,幼兔刮刮樂,幼兔刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
9974,喜兔刮刮樂,喜兔刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
9975,福兔刮刮樂,福兔刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
9976,兔財主刮刮樂,兔財主刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
9977,開元極兵聖匣,開元極兵聖匣,1,1,new_drop_kept,new monster row already has DropItem
9978,小兔紅包東,小兔紅包東,1,1,new_drop_kept,new monster row already has DropItem
9979,小兔紅包西,小兔紅包西,1,1,new_drop_kept,new monster row already has DropItem
9980,小兔紅包南,小兔紅包南,1,1,new_drop_kept,new monster row already has DropItem
9981,小兔紅包北,小兔紅包北,1,1,new_drop_kept,new monster row already has DropItem
9982,喜兔錦囊,喜兔錦囊,1,1,new_drop_kept,new monster row already has DropItem
9983,喜兔武器錦囊‧壹,喜兔武器錦囊‧壹,1,1,new_drop_kept,new monster row already has DropItem
9984,喜兔武器錦囊‧貳,喜兔武器錦囊‧貳,1,1,new_drop_kept,new monster row already has DropItem
9985,喜兔武器錦囊‧參,喜兔武器錦囊‧參,1,1,new_drop_kept,new monster row already has DropItem
9986,喜兔武器錦囊‧肆,喜兔武器錦囊‧肆,1,1,new_drop_kept,new monster row already has DropItem
9987,喜兔武器錦囊‧伍,喜兔武器錦囊‧伍,1,1,new_drop_kept,new monster row already has DropItem
9988,喜兔武器錦囊‧陸,喜兔武器錦囊‧陸,1,1,new_drop_kept,new monster row already has DropItem
9989,喜兔武器錦囊‧柒,喜兔武器錦囊‧柒,1,1,new_drop_kept,new monster row already has DropItem
9990,喜兔武器錦囊‧捌,喜兔武器錦囊‧捌,1,1,new_drop_kept,new monster row already has DropItem
9991,喜兔武器錦囊‧玖,喜兔武器錦囊‧玖,1,1,new_drop_kept,new monster row already has DropItem
9992,喜兔防具錦囊‧壹,喜兔防具錦囊‧壹,1,1,new_drop_kept,new monster row already has DropItem
9993,喜兔防具錦囊‧貳,喜兔防具錦囊‧貳,1,1,new_drop_kept,new monster row already has DropItem
9994,喜兔防具錦囊‧參,喜兔防具錦囊‧參,1,1,new_drop_kept,new monster row already has DropItem
9995,喜兔防具錦囊‧肆,喜兔防具錦囊‧肆,1,1,new_drop_kept,new monster row already has DropItem
9996,喜兔防具錦囊‧伍,喜兔防具錦囊‧伍,1,1,new_drop_kept,new monster row already has DropItem
9997,喜兔防具錦囊‧陸,喜兔防具錦囊‧陸,1,1,new_drop_kept,new monster row already has DropItem
9998,喜兔防具錦囊‧柒,喜兔防具錦囊‧柒,1,1,new_drop_kept,new monster row already has DropItem
9999,喜兔防具錦囊‧捌,喜兔防具錦囊‧捌,1,1,new_drop_kept,new monster row already has DropItem
14000,喜兔防具錦囊‧玖,喜兔防具錦囊‧玖,1,1,new_drop_kept,new monster row already has DropItem
14001,神來裝樂透卡之一,神來裝樂透卡之一,1,1,new_drop_kept,new monster row already has DropItem
14002,神來裝樂透卡之二,神來裝樂透卡之二,1,1,new_drop_kept,new monster row already has DropItem
14003,神來裝樂透卡之三,神來裝樂透卡之三,1,1,new_drop_kept,new monster row already has DropItem
14004,神來裝樂透卡之四,神來裝樂透卡之四,1,1,new_drop_kept,new monster row already has DropItem
14005,神來裝樂透卡之五,神來裝樂透卡之五,1,1,new_drop_kept,new monster row already has DropItem
14006,神來裝樂透卡之六,神來裝樂透卡之六,1,1,new_drop_kept,new monster row already has DropItem
14007,神來裝樂透卡之七,神來裝樂透卡之七,1,1,new_drop_kept,new monster row already has DropItem
14008,神來裝樂透卡之八,神來裝樂透卡之八,1,1,new_drop_kept,new monster row already has DropItem
14009,神來裝樂透卡之九,神來裝樂透卡之九,1,1,new_drop_kept,new monster row already has DropItem
14010,神來裝樂透卡之十,神來裝樂透卡之十,1,1,new_drop_kept,new monster row already has DropItem
14011,兔年吉利包,兔年吉利包,1,1,new_drop_kept,new monster row already has DropItem
14012,金兔大吉利包,金兔大吉利包,1,1,new_drop_kept,new monster row already has DropItem
14013,傳情錦囊,傳情錦囊,1,1,new_drop_kept,new monster row already has DropItem
14014,寄情相思錦囊,寄情相思錦囊,1,1,new_drop_kept,new monster row already has DropItem
14015,頂峰強者錦囊,頂峰強者錦囊,1,1,new_drop_kept,new monster row already has DropItem
14016,開基立業錦囊,開基立業錦囊,1,1,new_drop_kept,new monster row already has DropItem
14017,征鬼劍俠錦囊,征鬼劍俠錦囊,1,1,new_drop_kept,new monster row already has DropItem
14018,征鬼勇士錦囊,征鬼勇士錦囊,1,1,new_drop_kept,new monster row already has DropItem
14019,征鬼術者錦囊,征鬼術者錦囊,1,1,new_drop_kept,new monster row already has DropItem
14020,征鬼道人錦囊,征鬼道人錦囊,1,1,new_drop_kept,new monster row already has DropItem
14021,征鬼僧侶錦囊,征鬼僧侶錦囊,1,1,new_drop_kept,new monster row already has DropItem
14022,極真超凡入聖錦囊,極真超凡入聖錦囊,1,1,new_drop_kept,new monster row already has DropItem
14023,女邪土蜘蛛,女邪土蜘蛛,1,1,new_drop_kept,new monster row already has DropItem
14024,陰司牛頭,陰司牛頭,1,1,new_drop_kept,new monster row already has DropItem
14025,鬼曹馬面,鬼曹馬面,1,1,new_drop_kept,new monster row already has DropItem
14026,黜命大欽差,黜命大欽差,1,1,new_drop_kept,new monster row already has DropItem
14027,慈恩佑東錦囊,慈恩佑東錦囊,1,1,new_drop_kept,new monster row already has DropItem
14028,奇跡靈符袋,奇跡靈符袋,1,1,new_drop_kept,new monster row already has DropItem
14029,東瀛絕甲錦囊,東瀛絕甲錦囊,1,1,new_drop_kept,new monster row already has DropItem
14030,九如錦囊,九如錦囊,1,1,new_drop_kept,new monster row already has DropItem
14031,九如集字包裹,九如集字包裹,1,1,new_drop_kept,new monster row already has DropItem
14032,顛峰神兵聖匣,顛峰神兵聖匣,1,1,new_drop_kept,new monster row already has DropItem
14033,秘宗佛珠寶盒,秘宗佛珠寶盒,1,1,new_drop_kept,new monster row already has DropItem
14034,[晶石怪],[晶石怪],1,1,new_drop_kept,new monster row already has DropItem
14035,[魅亂傘鬼],[魅亂傘鬼],1,1,new_drop_kept,new monster row already has DropItem
14036,[黑天妖魔],[黑天妖魔],1,1,new_drop_kept,new monster row already has DropItem
14037,[冰執鐮鼬],[冰執鐮鼬],1,1,new_drop_kept,new monster row already has DropItem
14038,[天狗],[天狗],1,1,new_drop_kept,new monster row already has DropItem
14039,[密林妖禽],[密林妖禽],1,1,new_drop_kept,new monster row already has DropItem
14040,[巨錘猴精],[巨錘猴精],1,1,new_drop_kept,new monster row already has DropItem
14041,[沼地巨蛇],[沼地巨蛇],1,1,new_drop_kept,new monster row already has DropItem
14042,[血瘤眼],[血瘤眼],1,1,new_drop_kept,new monster row already has DropItem
14043,[白靈石獅],[白靈石獅],1,1,new_drop_kept,new monster row already has DropItem
14044,[惡鬼],[惡鬼],1,1,new_drop_kept,new monster row already has DropItem
14045,[叢林野象],[叢林野象],1,1,new_drop_kept,new monster row already has DropItem
14046,[劍刺傘鬼],[劍刺傘鬼],1,1,new_drop_kept,new monster row already has DropItem
14047,[鴉天狗],[鴉天狗],1,1,new_drop_kept,new monster row already has DropItem
14048,[拔山象妖],[拔山象妖],1,1,new_drop_kept,new monster row already has DropItem
14049,[火雲麒麟],[火雲麒麟],1,1,new_drop_kept,new monster row already has DropItem
14050,[蠱毒麒麟],[蠱毒麒麟],1,1,new_drop_kept,new monster row already has DropItem
14051,[怒雪麒麟],[怒雪麒麟],1,1,new_drop_kept,new monster row already has DropItem
14052,幻武天龍神,幻武天龍神,0,0,no_old_drop,old monster row missing or has no valid DropItem
14053,來電寶袋,來電寶袋,1,1,new_drop_kept,new monster row already has DropItem
14054,大來電寶袋,大來電寶袋,1,1,new_drop_kept,new monster row already has DropItem
14055,豪華來電寶袋,豪華來電寶袋,1,1,new_drop_kept,new monster row already has DropItem
14056,來電錦袋,來電錦袋,1,1,new_drop_kept,new monster row already has DropItem
14057,大來電錦袋,大來電錦袋,1,1,new_drop_kept,new monster row already has DropItem
14058,超級來電錦袋,超級來電錦袋,1,1,new_drop_kept,new monster row already has DropItem
14059,小灰貂,小灰貂,0,0,no_old_drop,old monster row missing or has no valid DropItem
14060,小晶靈,小晶靈,0,0,no_old_drop,old monster row missing or has no valid DropItem
14061,小河童,小河童,0,0,no_old_drop,old monster row missing or has no valid DropItem
14062,小飛象,小飛象,0,0,no_old_drop,old monster row missing or has no valid DropItem
14063,烈怒之火,烈怒之火,1,1,new_drop_kept,new monster row already has DropItem
14064,囂狂之風,囂狂之風,1,1,new_drop_kept,new monster row already has DropItem
14065,翻騰之水,翻騰之水,1,1,new_drop_kept,new monster row already has DropItem
14066,撼動之土,撼動之土,1,1,new_drop_kept,new monster row already has DropItem
14067,紫燄影凰,紫燄影凰,1,1,new_drop_kept,new monster row already has DropItem
14068,紫燄影凰,紫燄影凰,1,1,new_drop_kept,new monster row already has DropItem
14069,烈夏熾魂錦囊,烈夏熾魂錦囊,1,1,new_drop_kept,new monster row already has DropItem
14070,侯氏百兵錦囊2011,侯氏百兵錦囊2011,1,1,new_drop_kept,new monster row already has DropItem
14071,侯氏百守錦囊2011,侯氏百守錦囊2011,1,1,new_drop_kept,new monster row already has DropItem
14072,聖魔永劫戰匣,聖魔永劫戰匣,1,1,new_drop_kept,new monster row already has DropItem
14073,聖魔劍裝錦囊,聖魔劍裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14074,聖魔勇裝錦囊,聖魔勇裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14075,聖魔術裝錦囊,聖魔術裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14076,聖魔道裝錦囊,聖魔道裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14077,聖魔僧裝錦囊,聖魔僧裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14078,赤夏鬥魂錦囊,赤夏鬥魂錦囊,1,1,new_drop_kept,new monster row already has DropItem
14079,奇神樂暑錦囊,奇神樂暑錦囊,1,1,new_drop_kept,new monster row already has DropItem
14080,雙神樂暑錦囊,雙神樂暑錦囊,1,1,new_drop_kept,new monster row already has DropItem
14081,三神樂暑錦囊,三神樂暑錦囊,1,1,new_drop_kept,new monster row already has DropItem
14082,四神樂暑錦囊,四神樂暑錦囊,1,1,new_drop_kept,new monster row already has DropItem
14083,五神樂暑錦囊,五神樂暑錦囊,1,1,new_drop_kept,new monster row already has DropItem
14084,超仙獸裝備錦囊,超仙獸裝備錦囊,1,1,new_drop_kept,new monster row already has DropItem
14085,涼夏寶箱,涼夏寶箱,1,1,new_drop_kept,new monster row already has DropItem
14086,涼夏大寶箱,涼夏大寶箱,1,1,new_drop_kept,new monster row already has DropItem
14087,涼夏超級寶箱,涼夏超級寶箱,1,1,new_drop_kept,new monster row already has DropItem
14088,波斯新手錦囊,波斯新手錦囊,1,1,new_drop_kept,new monster row already has DropItem
14089,波斯錦囊,波斯錦囊,1,1,new_drop_kept,new monster row already has DropItem
14090,波斯神兵寶箱,波斯神兵寶箱,1,1,new_drop_kept,new monster row already has DropItem
14091,波斯劍裝錦囊,波斯劍裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14092,波斯勇裝錦囊,波斯勇裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14093,波斯術裝錦囊,波斯術裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14094,波斯道裝錦囊,波斯道裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14095,波斯僧裝錦囊,波斯僧裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14096,天藏無雙錦囊,天藏無雙錦囊,1,1,new_drop_kept,new monster row already has DropItem
14097,聖峰雪獸,聖峰雪獸,1,1,new_drop_kept,new monster row already has DropItem
14098,波斯法器錦囊,波斯法器錦囊,1,1,new_drop_kept,new monster row already has DropItem
14099,十全配方錦囊,十全配方錦囊,1,1,new_drop_kept,new monster row already has DropItem
14100,經典法器錦囊,經典法器錦囊,1,1,new_drop_kept,new monster row already has DropItem
14101,懷古法器錦囊,懷古法器錦囊,1,1,new_drop_kept,new monster row already has DropItem
14102,波斯鐵衛,波斯鐵衛,1,1,new_drop_kept,new monster row already has DropItem
14103,真知聖戰士,真知聖戰士,1,1,new_drop_kept,new monster row already has DropItem
14104,武皇查拉欽,武皇查拉欽,1,1,new_drop_kept,new monster row already has DropItem
14105,魔喚使者,魔喚使者,1,1,new_drop_kept,new monster row already has DropItem
14106,通天術師,通天術師,1,1,new_drop_kept,new monster row already has DropItem
14107,四相位靈尊,四相位靈尊,1,1,new_drop_kept,new monster row already has DropItem
14108,半身虎人,半身虎人,1,1,new_drop_kept,new monster row already has DropItem
14109,聖血戰虎,聖血戰虎,1,1,new_drop_kept,new monster row already has DropItem
14110,虎威戰神,虎威戰神,1,1,new_drop_kept,new monster row already has DropItem
